0.993796,0.436494,0.351926,0.432212,0.992443,0.500000,1.000000
0.325390,0.091109,0.067622,0.082485,0.332126,0.500000,1.000000
0.993796,0.929797,0.756782,0.994762,0.992443,0.400000,0.000000
0.993796,0.672884,0.693910,0.994762,0.992443,0.500000,0.000000
0.680983,0.435496,0.457344,0.994762,0.992443,0.600000,0.000000
0.394804,0.171021,0.153341,0.216285,0.992443,0.600000,1.000000
0.993796,0.923666,0.752307,0.923982,0.992443,0.300000,0.000000
0.762993,0.655232,0.854532,0.994762,0.992443,0.500000,0.000000
0.517796,0.459244,0.617262,0.994762,0.992443,0.500000,0.000000
0.223872,0.224307,0.332843,0.949543,0.992443,0.400000,1.000000
0.993796,0.855353,0.695598,0.853630,0.992443,0.400000,0.000000
0.993796,0.607370,0.627712,0.994762,0.992443,0.300000,0.000000
0.386450,0.403546,0.628538,0.994762,0.992443,0.700000,0.000000
0.245509,0.166949,0.196820,0.382312,0.992443,0.800000,1.000000
0.993796,0.903506,0.735750,0.903659,0.992443,0.700000,0.000000
0.993796,0.994804,0.831728,0.634593,0.743793,0.700000,0.000000
0.993796,0.994804,0.995662,0.592739,0.457684,0.600000,0.000000
0.993796,0.994804,0.995662,0.585756,0.356269,0.700000,0.000000
0.993796,0.994804,0.995662,0.982375,0.441334,0.600000,0.000000
0.993796,0.994804,0.995662,0.916240,0.667314,0.200000,0.000000
0.993796,0.994804,0.677088,0.559895,0.420428,0.500000,0.000000
0.993796,0.861441,0.388022,0.298394,0.332863,1.000000,0.000000
0.993796,0.994804,0.995662,0.478587,0.157173,0.800000,0.000000
0.993796,0.994804,0.995662,0.994762,0.753502,0.500000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.200000,0.000000
0.993796,0.994804,0.995662,0.994762,0.576770,0.400000,0.000000
0.993796,0.994804,0.995662,0.829684,0.487665,0.600000,0.000000
0.993796,0.994804,0.995662,0.994762,0.527449,0.300000,0.000000
0.993796,0.994804,0.995662,0.571751,0.385640,0.600000,0.000000
0.993796,0.994804,0.995662,0.611467,0.322850,0.900000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.500000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.500000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.500000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.500000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.300000,0.000000
0.993796,0.994804,0.995662,0.994762,0.915872,0.500000,0.000000
0.993796,0.994804,0.995662,0.869106,0.745013,0.600000,0.000000
0.993796,0.994804,0.995662,0.848199,0.605090,0.600000,0.000000
0.993796,0.994804,0.995662,0.957828,0.561064,0.500000,0.000000
0.943184,0.994804,0.995662,0.890144,0.512275,0.500000,0.000000
0.505370,0.994804,0.995662,0.822800,0.463197,0.500000,0.000000
0.561321,0.994804,0.995662,0.755268,0.413983,0.400000,0.000000
0.814939,0.994804,0.995662,0.493656,0.304789,0.400000,0.000000
0.993796,0.994804,0.621203,0.260830,0.159224,0.500000,1.000000
0.993796,0.899524,0.731613,0.897965,0.992443,1.000000,0.000000
0.154501,0.491378,0.995662,0.994762,0.796206,0.700000,1.000000
0.044288,0.167276,0.501771,0.994762,0.992443,0.500000,1.000000
0.993796,0.994804,0.744667,0.914070,0.992443,0.500000,0.000000
0.993796,0.994804,0.633287,0.776747,0.992443,0.500000,0.000000
0.993796,0.493160,0.396299,0.485686,0.992443,0.400000,0.000000
0.242267,0.118845,0.123295,0.204487,0.992443,0.500000,1.000000
0.993796,0.884159,0.718912,0.881825,0.992443,0.500000,0.000000
0.993796,0.747686,0.606771,0.744109,0.992443,0.500000,0.000000
0.993796,0.458930,0.369497,0.452723,0.992443,0.200000,1.000000
0.084821,0.113414,0.198929,0.639784,0.992443,0.500000,1.000000
0.993796,0.994804,0.689007,0.845340,0.992443,0.400000,0.000000
0.993796,0.600451,0.620914,0.994762,0.992443,0.500000,0.000000
0.993796,0.362408,0.383936,0.648174,0.992443,0.500000,1.000000
0.120362,0.076820,0.099625,0.205480,0.992443,0.500000,1.000000
0.993796,0.868949,0.706526,0.866751,0.992443,0.500000,0.000000
0.993796,0.732493,0.594385,0.729018,0.992443,0.500000,0.000000
0.993796,0.443775,0.357110,0.437593,0.992443,0.500000,1.000000
0.342540,0.097692,0.072683,0.088268,0.342460,0.300000,1.000000
0.993796,0.994804,0.734235,0.900678,0.992443,0.400000,0.000000
0.993796,0.648136,0.666770,0.994762,0.992443,0.500000,0.000000
0.648279,0.409444,0.429602,0.716498,0.992443,0.600000,0.000000
0.343216,0.142212,0.127108,0.180271,0.992443,0.500000,1.000000
0.993796,0.903396,0.734982,0.901882,0.992443,0.700000,0.000000
0.993796,0.994804,0.832815,0.633805,0.740864,0.600000,0.000000
0.993796,0.994804,0.810673,0.487023,0.452259,0.600000,0.000000
0.993796,0.994804,0.829203,0.365194,0.251823,0.600000,0.000000
0.993796,0.994804,0.995662,0.295187,0.128551,0.400000,1.000000
0.993796,0.910572,0.995662,0.994762,0.992443,0.400000,0.000000
0.993796,0.655443,0.995662,0.994762,0.992443,0.400000,0.000000
0.503277,0.994804,0.995662,0.994762,0.941376,0.300000,0.000000
0.993796,0.994804,0.947809,0.741500,0.887453,0.300000,0.000000
0.993796,0.742379,0.502071,0.521519,0.944151,0.500000,0.000000
0.993796,0.326663,0.205282,0.199277,0.391605,0.700000,1.000000
0.903951,0.994804,0.995662,0.853980,0.992443,0.200000,0.000000
0.993796,0.678627,0.995662,0.994762,0.740056,0.100000,0.000000
0.883199,0.994804,0.995662,0.428797,0.244814,0.000000,0.000000
0.843341,0.235243,0.163796,0.176584,0.430649,0.300000,1.000000
0.993796,0.994804,0.715297,0.877965,0.992443,0.400000,0.000000
0.993796,0.994804,0.647884,0.994762,0.992443,0.600000,0.000000
0.993796,0.994804,0.379971,0.503900,0.992443,0.500000,0.000000
0.993796,0.111626,0.097337,0.136711,0.573264,0.500000,1.000000
0.993796,0.856529,0.743473,0.976858,0.992443,0.400000,0.000000
0.921242,0.641669,0.704111,0.994762,0.992443,0.800000,0.000000
0.993796,0.744942,0.452504,0.430910,0.696590,0.600000,0.000000
0.993796,0.563076,0.232324,0.158261,0.189014,0.400000,1.000000
0.993796,0.994804,0.702349,0.862620,0.992443,0.500000,0.000000
0.993796,0.994804,0.590806,0.724928,0.992443,0.500000,0.000000
0.993796,0.994804,0.353756,0.433679,0.992443,0.500000,1.000000
0.993796,0.093625,0.069414,0.084343,0.334313,0.500000,1.000000
0.993796,0.930972,0.757879,0.930294,0.992443,0.500000,0.000000
0.993796,0.796998,0.647731,0.794951,0.992443,0.500000,0.000000
0.993796,0.509313,0.411208,0.504327,0.992443,0.500000,0.000000
0.489663,0.163715,0.127064,0.155199,0.490709,0.500000,1.000000
0.993796,0.994804,0.757989,0.930428,0.992443,0.500000,0.000000
0.993796,0.994804,0.647841,0.795085,0.992443,0.400000,0.000000
0.993796,0.441089,0.432058,0.658733,0.992443,0.400000,1.000000
0.173811,0.140185,0.186662,0.411989,0.992443,0.300000,1.000000
0.993796,0.845957,0.687946,0.844320,0.992443,0.700000,0.000000
0.993796,0.994804,0.775571,0.585283,0.680186,0.800000,0.000000
0.555582,0.994804,0.995662,0.727205,0.453139,0.500000,0.000000
0.648668,0.994804,0.995662,0.633563,0.379872,0.500000,0.000000
0.749871,0.994804,0.995662,0.532213,0.299326,0.500000,0.000000
0.854541,0.994804,0.995662,0.427392,0.216024,0.500000,0.000000
0.960516,0.994804,0.995662,0.321266,0.131685,0.200000,1.000000
0.993796,0.863761,0.702740,0.862689,0.992443,1.000000,0.000000
0.188353,0.542192,0.995662,0.994762,0.762860,0.900000,0.000000
0.079305,0.107215,0.189117,0.601890,0.992443,0.800000,1.000000
0.993796,0.871994,0.709384,0.870700,0.992443,0.300000,0.000000
0.707332,0.612172,0.804267,0.994762,0.992443,0.300000,0.000000
0.428634,0.570319,0.995662,0.994762,0.798457,0.400000,0.000000
0.329034,0.562214,0.995662,0.994762,0.727084,0.300000,0.000000
0.414574,0.994804,0.995662,0.934405,0.542695,0.100000,0.000000
0.993796,0.994804,0.548030,0.404515,0.468099,0.500000,0.000000
0.993796,0.785744,0.275909,0.173303,0.178181,0.700000,1.000000
0.993796,0.861550,0.700938,0.860495,0.992443,0.300000,0.000000
0.696942,0.603169,0.792457,0.994762,0.992443,0.400000,0.000000
0.412060,0.457100,0.761672,0.994762,0.992443,0.500000,0.000000
0.198524,0.260758,0.478321,0.994762,0.992443,0.300000,1.000000
0.032567,0.190719,0.772223,0.994762,0.992443,0.500000,1.000000
0.993796,0.958117,0.780190,0.957700,0.992443,0.500000,0.000000
0.993796,0.821716,0.668049,0.819912,0.992443,0.300000,0.000000
0.592198,0.444563,0.522408,0.994762,0.992443,0.600000,0.000000
0.341484,0.195542,0.203784,0.336735,0.992443,0.900000,1.000000
0.993796,0.871202,0.709321,0.871345,0.992443,0.400000,0.000000
0.966880,0.620028,0.642524,0.994762,0.992443,0.300000,0.000000
0.400903,0.417681,0.649434,0.994762,0.992443,0.600000,0.000000
0.190247,0.182847,0.265175,0.692147,0.992443,0.500000,1.000000
0.993796,0.846908,0.688515,0.844757,0.992443,0.400000,0.000000
0.939696,0.599740,0.620265,0.994762,0.992443,0.500000,0.000000
0.566615,0.361648,0.383221,0.647162,0.992443,0.500000,1.000000
0.119122,0.076057,0.098885,0.204376,0.992443,0.500000,1.000000
0.993796,0.870097,0.707237,0.867340,0.992443,0.500000,0.000000
0.993796,0.733605,0.595096,0.729643,0.992443,0.400000,0.000000
0.672228,0.383311,0.376913,0.577995,0.992443,0.500000,1.000000
0.166263,0.084408,0.094109,0.168811,0.992443,0.600000,1.000000
0.993796,0.888869,0.723258,0.887747,0.992443,0.600000,0.000000
0.993796,0.994804,0.656295,0.632707,0.992443,0.500000,0.000000
0.993796,0.705378,0.419209,0.392008,0.624941,0.400000,0.000000
0.697391,0.175911,0.116950,0.121307,0.319865,0.400000,1.000000
0.993796,0.928118,0.755425,0.927146,0.992443,0.100000,0.000000
0.694694,0.969929,0.995662,0.994762,0.274483,0.000000,0.000000
0.993796,0.808655,0.232977,0.123061,0.100285,0.000000,1.000000
0.993796,0.877120,0.713599,0.894414,0.992443,0.500000,0.000000
0.993796,0.743336,0.601752,0.736181,0.992443,0.500000,0.000000
0.993796,0.454178,0.364586,0.445463,0.992443,0.500000,0.000000
0.367714,0.107428,0.080200,0.096906,0.358230,0.500000,1.000000
0.993796,0.928918,0.756369,0.928658,0.992443,0.400000,0.000000
0.993796,0.672348,0.693641,0.994762,0.992443,0.300000,0.000000
0.460380,0.469255,0.718094,0.994762,0.992443,0.500000,0.000000
0.225064,0.263001,0.439574,0.994762,0.992443,0.400000,1.000000
0.993796,0.880852,0.716667,0.879648,0.992443,0.600000,0.000000
0.993796,0.994804,0.650560,0.625708,0.983435,0.900000,0.000000
0.608106,0.994804,0.995662,0.670951,0.442152,0.500000,0.000000
0.727864,0.994804,0.995662,0.563896,0.354320,0.400000,0.000000
0.993796,0.994804,0.753556,0.328384,0.219704,0.200000,1.000000
0.993796,0.296321,0.113199,0.060319,0.073490,0.500000,1.000000
0.993796,0.850837,0.692272,0.850019,0.992443,0.500000,0.000000
0.993796,0.715014,0.580712,0.713075,0.992443,0.500000,0.000000
0.993796,0.426832,0.343656,0.421646,0.992443,0.500000,1.000000
0.304156,0.081178,0.059311,0.072094,0.308207,0.400000,1.000000
0.993796,0.914461,0.744160,0.913259,0.992443,0.600000,0.000000
0.993796,0.994804,0.678899,0.654210,0.992443,0.800000,0.000000
0.919966,0.994804,0.995662,0.536296,0.435676,0.500000,0.000000
0.993796,0.994804,0.781802,0.373246,0.276938,0.400000,1.000000
0.993796,0.994804,0.298119,0.140267,0.090094,0.400000,1.000000
0.993796,0.852186,0.693099,0.850689,0.992443,0.500000,0.000000
0.993796,0.717799,0.582128,0.713742,0.992443,0.500000,0.000000
0.993796,0.429550,0.345294,0.422926,0.992443,0.600000,1.000000
0.905239,0.139884,0.071387,0.053471,0.140336,0.500000,1.000000
0.993796,0.881406,0.717150,0.880276,0.992443,0.500000,0.000000
0.993796,0.745012,0.605009,0.742480,0.992443,0.300000,0.000000
0.501536,0.379822,0.452066,0.910087,0.992443,0.500000,1.000000
0.144091,0.124198,0.173987,0.405212,0.992443,0.500000,1.000000
0.993796,0.850429,0.691465,0.848448,0.992443,0.500000,0.000000
0.993796,0.714703,0.579837,0.711239,0.992443,0.500000,0.000000
0.993796,0.426249,0.342756,0.420024,0.992443,0.500000,1.000000
0.303409,0.080291,0.058402,0.070755,0.304020,0.500000,1.000000
0.993796,0.929753,0.756907,0.929137,0.992443,0.400000,0.000000
0.993796,0.672964,0.694128,0.994762,0.992443,0.900000,0.000000
0.993796,0.994804,0.616208,0.451835,0.515156,0.600000,0.000000
0.993796,0.994804,0.506804,0.277904,0.230839,0.500000,1.000000
0.993796,0.863640,0.702516,0.862260,0.992443,0.900000,0.000000
0.347843,0.994804,0.995662,0.903795,0.637643,0.800000,0.000000
0.157420,0.311613,0.894366,0.994762,0.992443,0.700000,1.000000
0.993796,0.856925,0.696805,0.855009,0.992443,0.600000,0.000000
0.993796,0.994804,0.629986,0.605013,0.951882,0.600000,0.000000
0.993796,0.994804,0.472615,0.362946,0.445167,0.700000,0.000000
0.993796,0.994804,0.453107,0.195698,0.114655,0.500000,1.000000
0.993796,0.882463,0.718013,0.881330,0.992443,0.600000,0.000000
0.993796,0.994804,0.652029,0.627529,0.992443,0.400000,0.000000
0.993796,0.514765,0.383743,0.435550,0.948020,0.500000,1.000000
0.590737,0.150843,0.101177,0.106658,0.305933,0.700000,1.000000
0.993796,0.882799,0.719136,0.883750,0.992443,0.500000,0.000000
0.993796,0.744908,0.606979,0.747441,0.992443,0.800000,0.000000
0.993796,0.994804,0.586537,0.401002,0.425118,0.500000,0.000000
0.993796,0.994804,0.315766,0.185502,0.170476,0.500000,1.000000
0.993796,0.849680,0.691486,0.849258,0.992443,0.500000,0.000000
0.993796,0.714220,0.580150,0.712497,0.992443,0.500000,0.000000
0.993796,0.426177,0.343179,0.421136,0.992443,0.500000,1.000000
0.302693,0.080604,0.058865,0.071579,0.307251,0.500000,1.000000
0.993796,0.929379,0.756493,0.928498,0.992443,0.100000,0.000000
0.698662,0.979232,0.995662,0.994762,0.267227,0.500000,0.000000
0.618452,0.884352,0.995662,0.994762,0.373445,0.700000,0.000000
0.490851,0.523722,0.845670,0.994762,0.992443,0.500000,0.000000
0.264420,0.317837,0.553341,0.994762,0.992443,0.300000,0.000000
0.087199,0.250789,0.885993,0.994762,0.992443,0.200000,0.000000
0.205355,0.994804,0.995662,0.994762,0.738638,0.800000,0.000000
0.070084,0.225262,0.784672,0.994762,0.992443,1.000000,1.000000
0.993796,0.845249,0.687396,0.843681,0.992443,0.500000,0.000000
0.993796,0.707916,0.576397,0.709653,0.992443,0.500000,0.000000
0.993796,0.420571,0.339549,0.417888,0.992443,0.300000,1.000000
0.064204,0.060477,0.098921,0.249559,0.992443,0.400000,1.000000
0.993796,0.852392,0.693127,0.850550,0.992443,0.100000,0.000000
0.625567,0.888449,0.995662,0.994762,0.366568,0.100000,0.000000
0.993796,0.994804,0.490124,0.229013,0.154136,0.200000,1.000000
0.993796,0.866167,0.704593,0.864812,0.992443,0.500000,0.000000
0.993796,0.731526,0.593191,0.727062,0.992443,0.500000,0.000000
0.993796,0.442999,0.356194,0.436127,0.992443,0.400000,1.000000
0.159503,0.075018,0.082253,0.145920,0.946462,0.500000,1.000000
0.993796,0.882608,0.717950,0.881028,0.992443,0.500000,0.000000
0.993796,0.746183,0.605809,0.743263,0.992443,0.500000,0.000000
0.993796,0.457531,0.368535,0.451772,0.992443,0.500000,0.000000
0.373162,0.111526,0.084107,0.102365,0.373889,0.500000,1.000000
0.993796,0.928174,0.755572,0.927452,0.992443,0.100000,0.000000
0.697663,0.978147,0.995662,0.994762,0.268510,0.400000,0.000000
0.706474,0.994804,0.995662,0.994762,0.233967,0.500000,0.000000
0.679687,0.994804,0.995662,0.994762,0.992443,0.300000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.300000,0.000000
0.818080,0.752702,0.995662,0.994762,0.992443,0.400000,0.000000
0.522093,0.587373,0.995662,0.994762,0.954883,0.400000,0.000000
0.332343,0.481242,0.995662,0.994762,0.905325,0.500000,0.000000
0.184540,0.321647,0.814169,0.994762,0.992443,0.500000,1.000000
0.035124,0.160626,0.503139,0.994762,0.992443,0.400000,1.000000
0.993796,0.931701,0.758522,0.931589,0.992443,0.800000,0.000000
0.604972,0.994804,0.995662,0.744366,0.679251,0.500000,0.000000
0.913906,0.994804,0.995662,0.590409,0.522091,0.500000,0.000000
0.993796,0.994804,0.995662,0.405855,0.333698,0.500000,0.000000
0.993796,0.994804,0.995662,0.994762,0.133536,0.500000,0.000000
0.993796,0.994804,0.995662,0.994762,0.469377,0.200000,0.000000
0.993796,0.994804,0.995662,0.994762,0.180793,0.400000,0.000000
0.993796,0.994804,0.995662,0.704630,0.198033,0.500000,0.000000
0.993796,0.994804,0.995662,0.812325,0.254563,0.200000,0.000000
0.993796,0.994804,0.651093,0.234788,0.116008,0.500000,1.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.800000,0.000000
0.627839,0.994804,0.995662,0.994762,0.992443,0.700000,0.000000
0.362196,0.994804,0.995662,0.994762,0.992443,0.700000,0.000000
0.237782,0.994804,0.995662,0.994762,0.992443,0.700000,0.000000
0.096189,0.994804,0.995662,0.994762,0.992443,0.500000,1.000000
0.344813,0.994804,0.995662,0.959982,0.992443,0.300000,1.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.300000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.200000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.300000,0.000000
0.993796,0.994804,0.995662,0.994762,0.726345,0.300000,0.000000
0.993796,0.994804,0.995662,0.994762,0.525985,0.000000,0.000000
0.993796,0.945225,0.467576,0.386249,0.517389,0.100000,0.000000
0.230629,0.180880,0.230961,0.492458,0.992443,0.700000,1.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.700000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.700000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.500000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.600000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.500000,0.000000
0.993796,0.784599,0.786999,0.994762,0.992443,0.500000,0.000000
0.759481,0.467274,0.476785,0.766154,0.992443,0.500000,0.000000
0.246086,0.148214,0.164875,0.293553,0.992443,0.500000,1.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.500000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.500000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.500000,0.000000
0.993796,0.994804,0.995662,0.994762,0.972687,0.400000,0.000000
0.993796,0.994804,0.995662,0.994762,0.853646,0.400000,0.000000
0.993796,0.994804,0.995662,0.938321,0.723749,0.600000,0.000000
0.993796,0.994804,0.995662,0.994762,0.651774,0.400000,0.000000
0.993796,0.994804,0.995662,0.714927,0.526004,0.500000,0.000000
0.993796,0.994804,0.995662,0.566297,0.394206,0.500000,0.000000
0.993796,0.994804,0.995662,0.416171,0.261474,0.300000,1.000000
0.993796,0.994804,0.286091,0.139360,0.095652,0.600000,1.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.500000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.200000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.500000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.600000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.500000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.500000,0.000000
0.993796,0.994804,0.933580,0.994762,0.992443,0.300000,0.000000
0.993796,0.626910,0.995662,0.994762,0.992443,0.700000,0.000000
0.993796,0.994804,0.416536,0.881516,0.992443,1.000000,0.000000
0.993796,0.994804,0.995662,0.994762,0.102456,0.700000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.500000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.400000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.900000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,1.000000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.800000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.500000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.400000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.800000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.700000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.500000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.600000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.300000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.600000,0.000000
0.993796,0.994804,0.995662,0.994762,0.880208,0.900000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.500000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.500000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.500000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.500000,0.000000
0.993796,0.994804,0.927505,0.909784,0.992443,0.500000,0.000000
0.993796,0.994804,0.615319,0.592336,0.937200,0.500000,0.000000
0.993796,0.524182,0.302666,0.274412,0.444857,0.500000,1.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.500000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.600000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.500000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.500000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.500000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.500000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.300000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.200000,0.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.400000,0.000000
0.993796,0.994804,0.995662,0.845708,0.992443,0.300000,0.000000
0.993796,0.994804,0.995662,0.626883,0.992443,0.200000,0.000000
0.993796,0.319687,0.358581,0.695264,0.992443,0.400000,1.000000
0.993796,0.994804,0.995662,0.994762,0.992443,0.500000,0.000000
